,distance,times,f_bl,lat,lon,mag,summ
2740,0.000905248762183551,0.000382242083248036,0.000000346,53.827,160.45,5.8,-6.46089356100512
1012,1.10125011010648,0.000000315,0.000000347,52.414,160.544,4.94,-6.46018199522212
837,0.592863015464477,0.000000591,0.00000035,53.6632,161.662,5.195,-6.45564028082401
20,0.12187573975301,0.00000291,0.000000355,55.3379,163.1218,5.535,-6.4497544448803
1691,0.193805944207928,0.00000184,0.000000357,52.315,159.563,5.6,-6.44675901275268
480,0.128983314061013,0.0000028,0.000000362,56.2187,164.3027,5.7,-6.44165863785942
2706,0.0716806300043533,0.00000511,0.000000366,54.004,159.505,4.77,-6.43635723266675
2618,0.10681675478987,0.00000347,0.000000371,51.494,159.442,5.8,-6.43090303548118
213,0.00812892060422454,0.000047,0.000000382,51.1594,160.9103,5.28,-6.41793721044538
2362,1.52665362724219,0.000000251,0.000000383,53.972,161.909,6.1,-6.41637200279331
562,0.343000280389749,0.00000116,0.0000004,54.7259,164.1276,4.77,-6.39847701852361
1991,0.0689111078464367,0.00000582,0.000000401,52.078,160.379,4.855,-6.39662464690353
1560,0.267692681429365,0.00000153,0.000000408,51.773,159.262,4.855,-6.38890027165426
503,1.60941757177919,0.000000258,0.000000415,51.5891,159.8285,4.94,-6.38221842567098
2384,0.508324904072296,0.000000818,0.000000416,53.972,161.909,6.1,-6.38103150328105
399,0.601099900396843,0.000000713,0.000000428,52.1548,160.0714,4.94,-6.3682246668276
710,2.55096456136181,0.000000169,0.000000431,57.0459,162.8177,5.28,-6.365737134177
2651,0.319196323453486,0.00000136,0.000000433,51.543,159.747,5.2,-6.36321134655495
2335,1.94072502914766,0.000000224,0.000000434,54.034,161.53,4.77,-6.36213087460814
2333,0.585494820059929,0.000000747,0.000000437,53.927,161.519,4.77,-6.3590257275667
2661,0.253270850052307,0.00000174,0.000000441,51.476,159.732,5.025,-6.35545226769993
1025,0.193589245816874,0.00000228,0.000000441,52.237,160.243,5.025,-6.35525796485548
948,0.512683914702489,0.000000863,0.000000443,52.2518,160.6398,5.11,-6.35398145660076
224,9.67112954673534,0.0000000458,0.000000443,50.3821,156.7739,4.855,-6.35372036152405
468,0.181011565486436,0.00000245,0.000000444,56.2117,164.2719,5.535,-6.35235717688371
2313,8.849221242509,0.0000000505,0.000000447,54.147,162.904,5.4,-6.34969190472465
1021,0.239549934598697,0.00000187,0.000000449,52.332,159.968,5.195,-6.34788998372392
530,0.0168486648963206,0.0000268,0.000000451,53.598,161.2836,4.94,-6.3458098042416
2480,0.601832668201917,0.000000751,0.000000452,54.655,161.716,4.94,-6.34481577496741
64,0.758240688140982,0.000000599,0.000000454,52.8622,160.1796,5.45,-6.34285410493923
311,0.673049872794298,0.000000675,0.000000454,54.5818,163.0547,5.11,-6.34285146927604
1060,0.401945621122012,0.00000115,0.000000461,51.477,160.047,4.77,-6.3366149523114
269,0.47778462446432,0.000000969,0.000000463,52.4951,160.5061,5.2,-6.33448324490958
1823,0.297130480465202,0.00000157,0.000000467,52.326,160.306,5.705,-6.33049747710491
482,0.23938100045162,0.00000196,0.000000469,56.1898,164.4482,4.94,-6.32896447184386
1061,0.0406357259453237,0.0000116,0.000000472,52.178,160.382,4.855,-6.3258836658372
2252,11.9901865257112,0.0000000395,0.000000473,53.932,161.743,5.195,-6.32488929090029
945,0.0728956969672427,0.00000662,0.000000483,52.5889,160.5673,5.195,-6.31621265073281
2327,3.56939090682035,0.000000137,0.000000488,53.862,161.489,4.77,-6.31197154361371
2174,0.405100565994445,0.00000121,0.000000489,52.154,159.641,5.7,-6.31050389459536
316,1.2871564226688,0.000000381,0.000000491,54.8299,163.2234,4.77,-6.30926043844226
2500,72.1444680563073,0.00000000682,0.000000492,53.929,161.375,5.28,-6.30789173081641
2067,0.919871247687835,0.000000543,0.000000499,54.572,161.716,4.855,-6.30150362600511
2645,0.200759083550069,0.00000257,0.000000515,51.6,159.652,5.11,-6.2880015614082
2317,0.207242539904395,0.00000255,0.000000529,54.499,162.376,5.365,-6.27624599024731
1942,0.071186373650765,0.00000744,0.00000053,52.609,160.478,5.2,-6.27597652203759
2300,0.0178585170549999,0.0000298,0.000000533,54.878,162.844,5.1,-6.27367132144038
2312,3.59909270714329,0.000000148,0.000000534,54.335,162.551,4.855,-6.27248496353837
2169,0.246500556069482,0.00000217,0.000000535,52.257,159.78,5.2,-6.27126359394741
1939,0.390358394719056,0.00000138,0.000000538,52.567,160.639,5.11,-6.26902031397262
2262,2.1866584135158,0.000000247,0.00000054,55.078,162.545,5.2,-6.26758972360839
1401,0.00804328474180957,0.0000672,0.000000541,52.984,159.623,5.1,-6.2671741734675
2270,1.83260636429304,0.000000296,0.000000542,53.706,161.605,4.855,-6.26610246690518
180,0.0647515373835732,0.00000845,0.000000547,55.3407,162.5429,5.195,-6.26171939417507
1548,0.0801574559026668,0.00000691,0.000000554,51.612,159.253,4.77,-6.25686058794305
2211,0.0773452795171873,0.00000718,0.000000556,52.853,160.32,5.11,-6.25522359822001
1089,4.72580976458621,0.000000118,0.000000557,52.26,160.22,5.28,-6.25442413214625
376,0.316302165793452,0.00000176,0.000000557,54.1121,161.8644,5.195,-6.25423642834217
250,2.43234095012168,0.00000023,0.000000559,52.7356,161.0545,4.855,-6.2525023646338
1136,1.38084786383394,0.000000409,0.000000564,50.005,157.528,5.025,-6.24838325998814
2318,1.10184069886585,0.000000516,0.000000569,53.985,161.861,4.77,-6.24496647793231
2373,3.87439095618601,0.000000148,0.000000572,53.839,161.821,4.855,-6.24275594588224
357,0.525538729415699,0.00000109,0.000000575,52.3217,160.0393,5.025,-6.24069845634308
300,0.0582898566666781,0.00000993,0.000000579,55.272,160.4132,4.855,-6.23745996153895
2649,3.1100276324639,0.000000187,0.000000581,51.543,159.747,5.2,-6.23551261610919
785,5.67094223608334,0.000000104,0.000000591,53.605,158.8024,4.855,-6.22814897096759
2464,71.8862830971095,0.0000000083,0.000000596,53.962,161.986,5.025,-6.22447592577757
400,7.55206048723721,0.0000000808,0.00000061,52.1149,159.8874,4.77,-6.21434808131292
63,0.0311396509722017,0.0000197,0.000000614,52.8825,160.1271,5.5,-6.21216205933101
2644,0.147304624202558,0.00000418,0.000000616,51.586,159.448,4.94,-6.21057498352555
484,1.55422806194982,0.000000414,0.000000643,55.7268,164.2776,5.195,-6.19150171076485
2271,0.0169890724743453,0.0000381,0.000000647,54.068,161.624,4.94,-6.18913012498431
49,0.0409032998694406,0.0000159,0.000000649,52.7945,161.0424,5.3,-6.18764087057672
315,0.0681459173505957,0.00000955,0.000000651,54.8741,163.221,5.1,-6.18633866154793
179,0.110787769297407,0.00000594,0.000000658,55.6603,162.566,4.855,-6.18146438688103
62,2.39262153956074,0.000000278,0.000000666,53.0001,159.7752,4.94,-6.17663132557535
1135,0.556559001611533,0.0000012,0.000000668,50.12,157.516,4.94,-6.17494799731226
59,1.31848362901628,0.000000511,0.000000674,53.0948,159.8046,4.77,-6.17159498475511
305,0.867567830412698,0.000000788,0.000000683,54.8051,163.3009,5.11,-6.16530354151244
1119,1.22905662269437,0.000000558,0.000000686,52.246,160.303,4.94,-6.16391090605677
655,0.310422770495106,0.00000223,0.000000693,53.8359,160.4396,5.195,-6.15956058554685
1989,2.09297717680719,0.000000333,0.000000697,52.164,160.043,4.94,-6.15672525327995
1481,1.46836193797818,0.000000487,0.000000716,51.837,159.058,4.855,-6.14528310292673
2225,0.41484141074945,0.00000175,0.000000726,53.947,161.723,5.11,-6.13903739814972
1431,0.426925379609566,0.0000017,0.000000727,51.624,159.283,5.365,-6.13869590786588
2634,0.010023723999934,0.0000726,0.000000728,51.494,159.442,5.8,-6.13773785702472
1020,6.05930079141186,0.000000124,0.000000749,52.324,160.537,4.94,-6.12564471539397
1965,0.000048,0.0157044659957361,0.000000754,52.99,159.794,5.6,-6.12274065461607
2331,0.614773181521793,0.00000123,0.000000755,53.862,161.489,4.77,-6.12198878903237
2340,4.46386665934303,0.000000169,0.000000757,54.93,162.726,5.025,-6.12112352658582
2676,0.338684222184974,0.00000226,0.000000764,51.398,159.239,6.2,-6.11681280102045
2334,0.466243229043332,0.00000166,0.000000774,54.961,162.54,4.77,-6.11105911118148
2324,0.235648975839234,0.00000329,0.000000776,54.411,162.345,4.855,-6.11012484336527
2668,0.058290777320771,0.0000136,0.000000791,51.401,159.293,4.77,-6.10195129540854
1227,0.564040380901976,0.0000014,0.000000792,56.326,162.792,4.855,-6.10148114411488
398,0.813024376478319,0.000000977,0.000000794,52.1493,159.6331,4.94,-6.09995128973031
1741,0.166635350521003,0.00000477,0.000000795,54.678,162.809,4.94,-6.09940997814987
385,0.369979787601572,0.00000215,0.000000797,52.1675,160.621,5.28,-6.09842511758407
55,1.81568263529008,0.00000044,0.000000799,52.6734,160.3747,4.94,-6.09721103354532
1961,0.00353976085637022,0.00022604034352407,0.0000008,52.924,159.756,5.28,-6.09684011895369
1134,0.618648172839545,0.0000013,0.000000801,50.099,157.148,6.1,-6.09611883183766
44,0.86198109842202,0.00000093,0.000000802,52.807,160.8245,4.8,-6.09600221887136
1144,0.0565615508964828,0.0000142,0.000000802,50.697,160.181,4.94,-6.09573798438908
1719,0.278423069791143,0.0000029,0.000000806,55.922,163.282,4.77,-6.09340896639982
50,0.0238058557513157,0.0000342,0.000000815,52.7736,160.8294,5.025,-6.08896149129236
1947,1.49890318166024,0.00000055,0.000000825,52.6,160.56,5.11,-6.08363840051615
189,0.634329641092182,0.0000013,0.000000825,52.2119,159.6515,5,-6.08342483772998
1879,0.474792944924924,0.00000175,0.00000083,53.601,161.702,4.77,-6.08095173934925
2377,4.32711064935307,0.000000193,0.000000836,54.971,162.08,5.3,-6.07775558767078
409,0.0912985899083252,0.00000921,0.000000841,58.9182,158.9489,4.77,-6.07542158255768
2392,46.7868994992059,0.0000000181,0.000000848,53.965,161.416,4.855,-6.07154768427641
553,0.345463665216154,0.00000247,0.000000854,55.3997,164.2619,5.195,-6.06849043641408
2395,7.05994446206306,0.000000122,0.000000862,53.967,161.559,4.855,-6.06457113004348
1115,0.0663070164217878,0.0000131,0.000000868,52.178,160.646,4.77,-6.06145100689555
2216,0.735765572119948,0.0000012,0.000000881,54.058,161.685,5.11,-6.05493302131213
2294,0.103578568661861,0.00000867,0.000000899,54.322,162.454,4.855,-6.04648005767741
2298,1.82927756350866,0.000000495,0.000000905,53.693,161.909,5.6,-6.04322703072277
2675,0.422932856294331,0.00000215,0.000000908,51.398,159.239,6.2,-6.04211358079777
2275,0.696734044981656,0.00000131,0.000000911,53.971,161.904,5.3,-6.04024699538807
2650,0.219802963420533,0.00000416,0.000000914,51.538,159.392,5.4,-6.03911938984041
2387,2.23560154097487,0.00000041,0.000000917,54.511,162.102,4.94,-6.03743753071101
2615,0.0417421511285152,0.0000228,0.000000952,51.867,159.775,4.94,-6.02123330711856
1868,0.16863943239566,0.00000571,0.000000964,51.988,157.232,5.025,-6.01614077518193
1010,7.59575298169638,0.000000127,0.000000966,52.332,159.968,5.195,-6.01485245907585
356,1.10521531137027,0.000000883,0.000000976,52.3217,160.0393,5.025,-6.0104367659311
2344,4.57318960482956,0.000000214,0.000000978,53.699,162.043,4.77,-6.0096183168806
2708,2.51752954425815,0.000000396,0.000000998,54.083,159.313,4.855,-6.00093331227851
2745,0.15231613019696,0.0000066,0.00000101,53.145,159.949,5.195,-5.9974621856663
564,1.0604672472662,0.000000958,0.00000102,55.1799,164.4539,5.025,-5.99313920840633
2478,77.1783884400186,0.0000000132,0.00000102,53.857,161.618,5.11,-5.99172781191983
1912,0.165316450308465,0.00000618,0.00000102,52.164,159.757,4.77,-5.99080783181524
2364,3.1290611551886,0.000000334,0.00000104,53.972,161.909,6.1,-5.98105220485341
1662,0.585862274802481,0.00000181,0.00000106,53.547,161.743,4.855,-5.97470474473641
996,0.607324558171882,0.00000175,0.00000106,52.167,160.521,4.94,-5.97397952643496
1811,0.33618878324661,0.00000326,0.0000011,52.415,160.357,5.025,-5.95995778550925
846,0.079771412765294,0.0000138,0.0000011,52.7969,160.6212,5.025,-5.95731119923669
32,0.0127810796369548,0.0000881,0.00000113,53.0161,160.2468,5.9,-5.94850011708837
229,0.0405881593846322,0.0000278,0.00000113,51.072,158.0468,4.77,-5.94678788821833
2554,0.154094534690193,0.00000737,0.00000114,51.472,159.356,5.025,-5.94479380380189
1274,0.267557971640227,0.0000043,0.00000115,52.836,160.694,5.11,-5.9386983695104
2266,1.06518253046765,0.00000108,0.00000115,54.948,163.19,5.025,-5.93829479320806
2295,22.6935691582028,0.0000000509,0.00000116,54.365,162.42,4.94,-5.9370613282404
184,0.0210060668417622,0.0000566,0.00000119,55.6603,162.566,4.855,-5.924466122656
531,0.97216621829677,0.00000123,0.0000012,53.3639,161.6166,4.77,-5.92144110901356
338,0.71216909381828,0.00000168,0.0000012,52.2729,159.763,4.855,-5.92117629200007
178,0.0723769342460698,0.0000166,0.0000012,55.6431,162.6371,5.025,-5.91948133158253
2258,0.0350535417090347,0.0000344,0.0000012,54.731,161.561,4.94,-5.91911869359833
1196,0.123704653565266,0.00000976,0.00000121,52.787,160.699,4.855,-5.91803531357569
971,0.165780223171383,0.0000074,0.00000123,52.044,160.336,5.365,-5.91134621789228
1282,0.257190975187872,0.00000479,0.00000123,55.846,162.188,5.025,-5.90982010999991
557,0.0136219464577548,0.0000904,0.00000123,54.5791,164.1577,4.855,-5.90974993085009
2240,5.32649215222342,0.000000232,0.00000123,54.957,161.771,4.855,-5.90861415786891
1207,0.255963987555631,0.00000488,0.00000125,54.869,162.603,4.855,-5.90379811250492
1700,0.0000419,0.0301516866523333,0.00000126,52.346,160.077,4.94,-5.89851724379776
205,0.320922132476596,0.00000399,0.00000128,51.7942,160.1661,5.11,-5.89310223514701
2423,74.1475465229757,0.0000000175,0.0000013,53.748,161.732,5.025,-5.88724215834025
993,8.89147511870168,0.000000146,0.0000013,52.495,160.013,5.195,-5.8859509521251
1007,5.55639915006139,0.000000235,0.0000013,52.335,159.671,5.11,-5.88443368609293
2707,0.563821009592265,0.00000232,0.00000131,54.01,159.442,4.77,-5.88416732363614
2233,0.0141864867396448,0.0000924,0.00000131,53.922,161.776,5.2,-5.88239604447482
2292,0.62104684175788,0.00000213,0.00000132,53.853,161.778,5.6,-5.87922557234041
1817,0.167995941661723,0.0000079,0.00000133,52.415,160.357,5.025,-5.87715450052671
2259,0.0646284921323384,0.0000211,0.00000137,54.449,162.364,4.855,-5.86457679249017
990,1.73517694139516,0.000000803,0.00000139,52.228,160.257,5.3,-5.85604861989927
1008,3.8055981282289,0.000000366,0.00000139,52.082,160.18,4.855,-5.85598704839378
153,0.67601789874724,0.00000207,0.0000014,51.5374,159.8042,4.855,-5.85360779569264
1138,0.086471337417542,0.0000163,0.00000141,50.099,157.148,6.1,-5.85198191824861
1279,0.00281185306568418,0.000505223148892408,0.00000142,55.862,162.098,5.11,-5.84752413592092
1619,0.220462489926146,0.00000663,0.00000146,53.927,161.655,4.855,-5.83490634465777
1877,0.25185344557541,0.00000581,0.00000146,53.492,161.717,4.77,-5.83458171716523
720,0.00150167281454182,0.000980657067177075,0.00000147,53.3731,160.4252,5.195,-5.83190751893571
579,0.971097425657081,0.00000152,0.00000147,54.9248,164.421,4.77,-5.83123079745088
308,0.286473602010798,0.00000517,0.00000148,54.7438,163.067,4.77,-5.82957318240839
2330,10.2873656537654,0.000000144,0.00000149,53.927,161.519,4.77,-5.82826593900949
966,0.000242561589417531,0.00614399183424452,0.00000149,52.8256,160.5621,4.77,-5.82672734044667
1403,1.76904832607996,0.000000844,0.00000149,54.049,154.116,4.855,-5.82569183934143
1329,0.0115210583932254,0.000134352102209738,0.00000155,57.345,162.177,4.855,-5.81026315595964
2249,0.0099992999063712,0.000155755602547201,0.00000156,54.059,161.601,5.025,-5.80758672850897
2078,0.0224291444894275,0.0000708,0.00000159,51.207,157.61,5.6,-5.79890331573533
1147,0.0973011892810884,0.0000164,0.00000159,50.892,157.218,5.8,-5.79748804828385
1897,0.66882231999114,0.00000241,0.00000161,52.289,160.099,4.855,-5.79300739070622
2289,1.39209656567744,0.00000117,0.00000163,53.853,161.778,5.6,-5.78789056358045
1478,0.446525611604158,0.00000367,0.00000164,54.734,164.043,4.77,-5.78592550201522
560,0.00274109302281675,0.000606473991910153,0.00000166,55.1719,164.4589,5.025,-5.77926404454616
1896,0.173375970030664,0.00000962,0.00000167,52.276,160.213,5.11,-5.77764707587441
1595,0.024220409693218,0.0000693,0.00000168,53.563,160.251,4.77,-5.77515576393879
2254,0.704165050736655,0.0000024,0.00000169,53.6,161.276,5.025,-5.77209561688418
533,0.135448748483204,0.0000125,0.00000169,53.5379,161.4733,4.855,-5.77155372805941
430,4.27775002850279,0.000000406,0.00000174,52.5647,160.4512,4.94,-5.7605932640549
1055,22.5577450056104,0.0000000773,0.00000174,52.285,160.495,5.11,-5.75859718504581
1195,0.67702532101507,0.0000026,0.00000176,52.787,160.699,4.855,-5.7552145496204
2699,0.0200879982395898,0.0000884,0.00000178,53.991,159.264,5.195,-5.75050046814213
836,27.5650085128256,0.0000000648,0.00000179,53.6632,161.662,5.195,-5.74783893560554
1806,0.728265658686505,0.00000248,0.0000018,52.097,160.828,5.025,-5.74394750958642
2325,14.6797999260085,0.000000123,0.00000181,54.426,162.465,4.77,-5.74272217726233
1551,1.06260518152184,0.00000172,0.00000183,52.004,158.358,5.11,-5.73812270957079
711,0.359192423822593,0.00000512,0.00000184,57.0459,162.8177,5.28,-5.73554672392177
2226,9.47786610348746,0.000000199,0.00000189,54.048,161.796,4.77,-5.7238404336444
1281,0.12970312730204,0.0000147,0.00000191,55.861,162.082,5.11,-5.71939494721018
182,0.203693686877059,0.00000955,0.00000195,55.6035,162.576,4.855,-5.71084183649395
1926,0.0513553472755195,0.0000383,0.00000197,53.577,160.451,4.855,-5.70645069379261
2620,0.219353452575371,0.00000898,0.00000197,56.25,164.536,4.77,-5.70557038681733
712,0.230968224758188,0.00000859,0.00000198,56.7507,162.7188,5.45,-5.70241708909172
141,0.0896491446363782,0.0000222,0.00000199,52.247,159.53,5.1,-5.70192202944661
2235,0.998553352016962,0.00000201,0.00000201,53.894,161.789,5.195,-5.697783424361
1171,0.400095526079069,0.00000508,0.00000203,51.81,159.519,5.365,-5.69175350715091
61,1.41363428220434,0.00000145,0.00000205,53.0768,159.5293,4.77,-5.68896403666832
2286,7.39112258087918,0.000000278,0.00000206,53.853,161.778,5.6,-5.68648767382044
995,0.359906293907258,0.00000574,0.00000207,52.141,160.666,4.94,-5.6848171980189
2671,0.199777453617808,0.0000103,0.00000207,51.935,158.016,5.11,-5.68455142895411
2643,0.681118412223817,0.00000306,0.00000208,51.586,159.448,4.94,-5.68134252907705
397,3.03123728754029,0.00000069,0.00000209,52.1493,159.6331,4.94,-5.67924263952097
2319,7.21567849712028,0.000000291,0.0000021,53.85,161.96,5.28,-5.677619057054
1681,0.000328995324587248,0.00653145264245119,0.00000215,53.924,159.366,4.855,-5.66780049158323
2293,0.724091686141287,0.00000301,0.00000218,53.878,161.328,5.28,-5.66140731758324
2654,32.3103618021116,0.0000000684,0.00000221,51.49,159.492,5.195,-5.65561372195474
1298,9.41723382574253,0.000000236,0.00000222,51.733,159.165,5.4,-5.65371384012485
476,0.11506526103484,0.0000193,0.00000223,56.1595,163.9419,5.195,-5.65239558702212
1990,0.556651467955784,0.000004,0.00000223,52.078,160.379,4.855,-5.65215810898135
2723,1.53900840872949,0.00000145,0.00000223,53.826,159.586,6.64,-5.65156501668144
38,0.350859594786748,0.00000637,0.00000223,52.8552,160.88,4.855,-5.65105119130183
1111,0.392855582475676,0.00000577,0.00000227,52.786,159.003,5.365,-5.64432378916063
28,0.0295734097578514,0.0000773,0.00000229,52.7741,160.5177,5.195,-5.64107890204521
24,0.589276258972131,0.00000392,0.00000231,52.7959,160.2562,4.77,-5.63693556160894
314,0.620916837703483,0.00000379,0.00000235,54.9421,162.7549,4.94,-5.62824609531009
2006,0.00158440768340928,0.00148598972823383,0.00000235,53.813,160.774,5.9,-5.62811725278512
2112,2.28209328534189,0.00000103,0.00000236,52.056,159.52,6.9,-5.62749477765099
1432,24.0809928986525,0.0000000986,0.00000237,51.739,159.189,5.2,-5.62441157262578
1268,0.0964473296371449,0.0000249,0.00000241,52.834,160.684,4.855,-5.61872002595839
23,0.796200388348086,0.00000304,0.00000242,52.7741,160.5177,5.195,-5.61573688855061
485,1.19936974742163,0.00000202,0.00000243,56.4047,163.7314,4.77,-5.61482037962853
1891,0.949541784151945,0.0000026,0.00000247,52.276,160.213,5.11,-5.60792362963023
2297,48.9620684019641,0.0000000505,0.00000247,53.783,161.432,4.855,-5.60696589446215
48,1.60431883524854,0.00000155,0.00000248,52.7361,160.9233,5.025,-5.60533718185837
2223,10.1346136864567,0.000000248,0.00000251,53.947,161.723,5.11,-5.59982662434433
1808,6.53935296877418,0.000000394,0.00000258,51.993,160.575,5,-5.58890800994276
416,0.13138516786728,0.00002,0.00000263,55.7431,162.2136,4.77,-5.5795561725305
212,0.441399541834629,0.00000607,0.00000268,51.1594,160.9103,5.28,-5.57217524233229
47,0.238160066736743,0.0000114,0.00000272,52.7945,161.0424,5.3,-5.56539543400959
2229,0.228567077827785,0.0000119,0.00000272,54.579,161.529,4.855,-5.56519938730364
1002,0.324748729073328,0.0000084,0.00000273,52.485,160.63,4.77,-5.56430227334866
394,0.218599030659051,0.0000127,0.00000277,58.8592,158.7873,4.77,-5.55747422494698
771,0.264727106653912,0.0000106,0.00000279,54.2869,162.9554,5.025,-5.55373976703363
999,0.0916787502732545,0.0000305,0.0000028,52.228,160.257,5.3,-5.55306353823038
2220,0.0635533065961951,0.000045,0.00000286,53.922,161.776,5.2,-5.54349010790132
2576,0.00135394554838321,0.00212114261526282,0.00000287,55.233,161.952,5.195,-5.54182893198054
313,0.395902299435894,0.00000743,0.00000294,54.8741,163.221,5.1,-5.53150081686458
52,0.774462471436719,0.0000038,0.00000294,52.7874,160.4892,4.855,-5.53140897118747
2640,0.427572620555769,0.00000689,0.00000295,51.779,159.428,4.855,-5.53053479681145
774,0.0382417494293366,0.0000774,0.00000296,54.0207,158.5667,4.77,-5.52854154422299
5,0.195468996412469,0.0000152,0.00000296,53.9198,160.4762,5,-5.52850902767273
2018,0.00039185431091238,0.00758045192517458,0.00000297,53.544,160.385,4.94,-5.52718027324313
2705,0.384979704035129,0.00000777,0.00000299,53.94,159.605,4.77,-5.52437692716784
572,0.0432094841274772,0.0000725,0.00000313,54.7925,164.4255,4.855,-5.50424794897854
1704,2.28555011337554,0.00000139,0.00000317,55.297,162.388,4.855,-5.49940179451971
1468,40.5042119815083,0.0000000784,0.00000317,55.099,160.362,4.77,-5.49828547714944
299,0.149681909544479,0.0000217,0.00000325,54.869,163.304,5,-5.48763516924688
754,0.00568815641171494,0.000579450361575562,0.0000033,56.0458,162.4303,4.855,-5.48201223177758
196,0.00209446230077297,0.00158328457552274,0.00000332,51.4205,159.8541,4.855,-5.47936847144778
1541,0.533602312325965,0.00000626,0.00000334,52.49,160.359,5.1,-5.47639700451868
483,12.8796325885937,0.000000259,0.00000334,56.23,164.5633,4.855,-5.47615042719297
1793,2.41620390941373,0.00000141,0.00000342,51.641,159.432,4.855,-5.46623708422239
128,0.0540483248487082,0.0000634,0.00000343,55.3229,163.0302,5.11,-5.4652652108995
470,7.42290887682353,0.000000463,0.00000344,56.1496,164.2282,5.195,-5.46398440529086
2605,0.0147334563865186,0.000233412655391404,0.00000344,53.417,160.388,5.4,-5.46357095880403
51,1.63611354903359,0.00000211,0.00000345,52.7914,160.8003,4.855,-5.46280375836512
2580,0.0273851191479913,0.000126504529748302,0.00000346,54.841,162.035,7.8,-5.46037928861488
2255,0.431096073152658,0.00000811,0.0000035,54.386,162.463,4.94,-5.45639345640051
2323,0.0043505587210683,0.000809830988186127,0.00000352,54.684,161.663,4.77,-5.45306057410794
2628,7.97491926986536,0.000000442,0.00000353,51.814,159.448,5.025,-5.45254454766719
2309,16.6217952190331,0.000000213,0.00000355,53.957,161.61,5.365,-5.45005150047102
2646,1.31240138685672,0.00000271,0.00000355,51.538,159.392,5.4,-5.44973503667755
835,0.448124745768678,0.00000797,0.00000357,53.587,161.7672,4.855,-5.44727351671818
1818,0.458368224532797,0.00000782,0.00000358,52.35,160.334,4.94,-5.44575510620779
1355,0.00021469816514379,0.016933734498268,0.00000364,52.1249,157.4969,5.28,-5.43941892087636
1350,0.000396240551407354,0.00919533322329099,0.00000364,53.7905,160.4652,5.28,-5.43847360870686
268,0.522294410882745,0.00000699,0.00000365,52.3872,160.623,5.195,-5.43767167370929
489,2.67578740980402,0.00000137,0.00000367,56.1821,164.0881,6.3,-5.43522599536605
512,7.39889620988149,0.000000512,0.00000379,50.0396,156.2166,4.77,-5.42126597915798
1296,0.0457879814851135,0.0000837,0.00000383,55.123,160.378,5.1,-5.41634950226923
2635,0.0523502645738588,0.0000734,0.00000384,51.814,159.448,5.025,-5.41547496414286
2123,0.0716743476814993,0.0000545,0.00000391,52.056,159.52,6.9,-5.40821917431648
559,0.8071155240857,0.00000484,0.00000391,54.5956,164.1659,4.855,-5.40812388435684
745,0.507656640062704,0.0000077,0.00000391,54.8473,163.6719,4.77,-5.40782294122398
528,0.477396402962895,0.00000825,0.00000394,53.4373,161.4133,4.94,-5.40449754318803
1846,0.0188470363172467,0.000209461981596533,0.00000395,55.764,160.831,4.855,-5.40365172475894
1856,0.0152690778796274,0.000260608379949632,0.00000398,52.379,159.894,4.855,-5.40019881330043
181,0.150534647083171,0.0000267,0.00000402,55.6603,162.566,4.855,-5.39544485411932
2242,0.145219517347673,0.0000278,0.00000403,53.939,161.798,4.94,-5.39440988734782
1878,1.45765631218868,0.00000282,0.00000411,53.427,161.762,4.855,-5.38656218115123
2070,0.000431743253769072,0.00954415179499348,0.00000412,52.231,159.65,5.4,-5.38503710184756
911,2.51859306831048,0.00000165,0.00000417,52.1503,159.8403,4.77,-5.38015315385557
134,0.101452817469244,0.0000411,0.00000417,55.4013,162.954,4.94,-5.37959272428993
2215,0.143834078086362,0.000029,0.00000418,54.113,161.701,4.855,-5.37928571273697
1161,4.89183595001449,0.000000854,0.00000418,55.871,160.04,4.77,-5.37882006444158
773,0.000982185662280006,0.00425922880654289,0.00000418,53.2216,159.7688,5.025,-5.37847543881027
410,0.561155605793473,0.00000769,0.00000431,58.9241,158.7878,5.365,-5.3650400269052
969,0.693713779238259,0.00000624,0.00000433,52.25,159.698,5.195,-5.36363694342017
68,7.06600046506303,0.000000619,0.00000438,52.9308,160.1331,7,-5.35884245659136
43,6.42454420500549,0.000000685,0.0000044,52.807,160.8245,4.8,-5.35643823543765
25,3.23025871462232,0.00000139,0.0000045,52.7855,160.0792,4.77,-5.34718923164728
834,0.0694096127938766,0.0000651,0.00000452,53.5487,161.744,4.94,-5.34526818286438
2272,1.23698416609519,0.00000366,0.00000453,53.706,161.605,4.855,-5.34429696042314
1003,3.78142405720039,0.00000121,0.00000456,52.482,160.761,4.94,-5.34106780184311
1131,0.406004954883493,0.0000113,0.00000459,50.005,157.408,5.365,-5.33799625176406
2182,7.08875565598409,0.000000649,0.0000046,54.55,161.799,4.94,-5.33690424042867
1661,0.000135868942973551,0.0341254306850983,0.00000464,53.5487,161.744,4.94,-5.33380166212504
2591,3.41964751912183,0.00000136,0.00000466,53.047,159.938,4.855,-5.33182271080632
139,0.347335503470334,0.0000135,0.00000467,55.361,163.0409,5.28,-5.33026358430997
1130,0.813772206500871,0.0000058,0.00000472,50.005,157.408,5.365,-5.32615297335085
738,0.000548070980359564,0.00868928370118298,0.00000476,54.4679,164.2886,4.77,-5.32217921567013
2743,0.0342651672727975,0.000140473359708829,0.00000481,52.575,159.026,4.855,-5.3175531741492
