,distance,times,f_bl,lat,lon,mag,summ
2109,6.62355358209569,0.0000681,0.0721547502829619,52.056,159.52,6.9,0.821091085530493
501,6.63481985264408,0.00000651,0.208228685529213,51.5595,159.9174,4.855,0.821829135507734
533,6.6404795552162,0.00104918031853898,0.21111885234793,53.4373,161.4133,4.94,0.822314981724393
1958,6.664675512501,0.000144217246892541,0.089174388976773,52.591,160.324,6.5,0.823779309551558
2126,6.6873404018287,0.00000208,0.209050790841562,51.751,159.616,4.855,0.825253430404802
467,6.714652697062,0.000232741589197356,0.161387696246998,56.134,164.1796,5.365,0.827024815744287
1831,6.72185074076941,0.000978251799197431,0.167428768512609,52.253,160.398,5.4,0.827582518549933
2296,6.80463896522958,0.000103839967969732,0.184892864197633,53.727,161.417,5.11,0.832805199734572
2275,6.80561328089751,0.00220627229600776,0.221792599318506,53.932,161.743,5.195,0.833941630244311
2354,6.85672959514228,0.000110418630804701,0.148946813184078,53.98,161.92,5.535,0.836117157463419
1042,6.85694984043206,0.000138119882856867,0.194042356112286,52.507,160.232,5.025,0.836131236148906
2658,6.9606651668784,0.000364057209032978,0.188264892437198,51.53,159.701,5.11,0.842655570189716
1472,6.87668742111628,0.00377744394770785,0.322195055017945,54.961,161.374,4.94,0.8427715060589
912,6.96636476037211,0.000095,0.204272195394878,52.2652,159.5297,4.94,0.843006296127624
1193,6.98364699104663,0.0000302,0.223259917068238,52.865,160.497,4.77,0.844082281316806
18,7.00446140161982,0.00000277,0.213950123971177,55.3848,163.0711,4.855,0.845374746433715
2256,3.58019817141222,0.0143441697919255,1.02061315558926,55.273,161.892,4.77,0.849163884422877
308,7.09554638635713,0.00164795742880671,0.242933284128718,54.6894,163.2251,4.855,0.85143356886156
2310,7.12713766515594,0.000141553876537966,0.165901677362416,54.499,162.376,5.365,0.852915431301642
1357,7.13103444931763,0.0000708,0.17326151221625,56.09,164.083,5.28,0.853152569949264
1943,7.15093791394855,0.000374637602029161,0.164367883359757,52.543,160.663,5.4,0.854368267681731
177,7.19910714621602,0.0000237,0.226673646258389,55.3921,162.5773,4.77,0.857278638661636
2215,7.19634199033115,0.0014524543554044,0.238437886383923,54.113,161.701,4.855,0.857418329826159
1490,6.76870838601015,0.0067597252779448,0.50697173075946,50.335,155.545,4.855,0.861405970573092
1434,7.27549653018947,0.000207191131669055,0.182792102129645,51.739,159.189,5.2,0.861863527717032
584,7.39433832786484,0.0000474,0.192641994487874,55.0179,164.3949,5.11,0.868899328474727
2373,7.41505787252217,0.00126435808639513,0.191696488696597,53.537,161.857,5.28,0.870316746233827
1824,7.42535511543987,0.00000515,0.184229526472586,52.42,160.157,5.2,0.87071722850632
1642,7.25680507875374,0.00466272960933193,0.385573571608501,53.168,160.175,4.855,0.870886775335793
1265,7.52069241706365,0.0000659,0.221739527736738,52.834,160.684,4.855,0.876257855738318
476,7.57171444762119,0.00127323974206825,0.201886713113237,56.1595,163.9419,5.195,0.879400719515222
2695,7.59847357516241,0.000000236,0.186847882306664,53.991,159.264,5.195,0.880726357482778
1827,7.63119264835187,0.00143378746386263,0.198101262406531,52.221,160.593,5.28,0.88288728564905
1282,7.69281689248857,0.00117061052530426,0.20964381699787,55.861,162.082,5.11,0.886245871629565
2632,7.70515677381769,0.0000517,0.117753310965996,51.726,159.812,6.1,0.88678149336063
1912,7.72353415626727,0.000288653014067379,0.23565300922368,52.164,159.757,4.77,0.887818477529942
2242,7.7808132000584,0.00148787046762088,0.237239122063637,53.939,161.798,4.94,0.891354499345351
2311,7.78682323442157,0.000747719875781826,0.231281089354576,54.322,162.454,4.855,0.891402136680855
2340,7.94510538920591,0.0021366296287101,0.24987937316903,54.915,162.18,5.025,0.901075463722535
1281,7.96985550424936,0.000903971222647319,0.207799609722013,55.861,162.082,5.11,0.901524346403956
1836,7.97705119534737,0.000743202262449083,0.151778708951232,52.326,160.306,5.705,0.901883446455477
2454,8.01549973985256,0.000428544478827711,0.230731536334067,54.383,162.022,4.855,0.903938477739674
115,8.10219446773068,0.00000179,0.201628258279303,56.2361,163.8025,5.11,0.908602662848244
2331,8.11367316481214,0.000629144400826554,0.205565317820058,53.727,161.417,5.11,0.90924242238262
1260,8.00892523830589,0.00387054599103175,0.325453346074717,52.629,160.415,5.025,0.909375072858568
1040,8.12899552796465,0.0000187,0.169346643421489,52.328,160.256,5.45,0.910036885284324
1150,8.14098713754531,0.000281136472083165,0.0989632641054515,50.958,157.408,6.5,0.910679291501513
1956,8.21773444858173,0.00000129,0.104082114166182,52.631,160.214,6.4,0.914752103173456
503,8.22980407033179,0.00250575128218118,0.299568230274659,51.449,159.8446,4.77,0.916963433747375
956,7.31353053730251,0.00808917170638857,0.540553818859236,52.2518,160.6398,5.11,0.917079503100737
1119,8.25642084373124,0.00187182773591607,0.254544863716813,52.151,160.402,4.94,0.917447923504877
1483,8.35445359303644,0.00000119,0.223593437381697,51.79,159.276,4.94,0.921918050963379
2640,8.19431794055017,0.00453595900253707,0.360691887310645,51.814,159.448,5.025,0.922849244911569
1639,8.34074238051847,0.00315357668703095,0.329603217756591,53.427,159.852,4.77,0.924342208397374
299,8.4172323370264,0.00122234982808495,0.231577850518924,54.869,163.304,5,0.925352024095816
2511,8.57048295381657,0.000968662874964557,0.206961381514898,53.81,161.446,5.195,0.933096222212613
135,8.63226116191051,0.00334340962682849,0.317400807534921,55.4013,162.954,4.94,0.939863459033275
1965,7.80534541803592,0.00787775649551346,0.494652649630603,52.933,159.745,5.3,0.94130028892796
594,8.74833117677365,0.0000083,0.249869813102849,55.6985,162.0567,4.77,0.941925215383431
1027,8.74833133903601,0.000140748588253002,0.239297256908844,52.239,160.395,4.855,0.941925502318169
2290,8.81574713550993,0.00000231,0.19258819843431,53.878,161.328,5.28,0.945259124699994
2554,8.841729736193,0.000422833083700459,0.221787278440589,51.472,159.356,5.025,0.946544798523698
2334,8.88654893842799,0.000522184345795664,0.254494776809452,54.961,162.756,4.77,0.948747381335217
1741,8.92826638327173,0.000255754263625652,0.23176499389861,54.678,162.809,4.94,0.950768812937444
2266,8.97926301156506,0.000603674946540003,0.216695294030998,54.878,162.844,5.1,0.953262700794349
2459,9.00665460827179,0.000510746343413963,0.205245073812829,54.177,160.883,5.2,0.954576837271323
2317,9.03123868596306,0.000363670941756236,0.233719378340399,54.365,162.42,4.94,0.955752132077694
502,9.08213771044377,0.00196533456349568,0.278099571120461,51.5595,159.9174,4.855,0.958947504699269
2365,9.18733273430873,0.00156601524497329,0.256412016026096,54.692,162.354,4.94,0.963573649131953
485,9.19368785493749,0.00137442109571077,0.231315249539501,56.3054,164.0006,5.11,0.963749491033951
1001,9.20257916820325,0.0022003762615051,0.233459661519064,52.228,160.257,5.3,0.964975334859106
1812,9.22818888915327,0.00000581,0.256630805732915,52.509,160.363,4.77,0.965116475408931
2602,9.18022983310661,0.00315575711663449,0.291460298410014,50.659,157.104,5.11,0.965997567626053
964,9.1785474168079,0.00322924175452141,0.342056294310846,52.5945,159.8134,4.77,0.966142756872769
2225,9.19935210267315,0.00327376178590578,0.296660729960451,54.058,161.685,5.11,0.967267304649369
2415,9.34820023865069,0.000590877039153428,0.201351889798893,53.85,161.96,5.28,0.970748644294253
310,9.44971416366331,0.00000014,0.217750587990015,54.6432,163.1002,5.11,0.975418672104904
2282,9.46744073579854,0.000193848125890497,0.260292629397144,53.925,161.646,4.77,0.976233323924963
1598,8.85042809625815,0.00667323748038169,0.532052879432533,56.154,164.415,4.77,0.976693491871026
1073,9.53385440224766,0.000793065391947601,0.214756356973267,52.332,159.968,5.195,0.979318415260633
2381,9.55010915243454,0.0000194,0.21890758466555,54.53,162.213,5.11,0.980008336083931
2231,9.58798448513798,0.000103579843214677,0.239630389141299,54.205,161.938,4.94,0.981727433778655
1817,9.6393731025993,0.00045320710424855,0.231669068553503,52.415,160.357,5.025,0.984058102891779
1868,9.67629570448556,0.000327831056286004,0.2312301797616,51.988,157.232,5.025,0.985712656507007
126,9.67707122150539,0.0000806,0.251536355169417,55.3836,162.9908,4.855,0.985743989730035
1028,9.6994641362419,0.00168549465019546,0.234575371828211,52.495,160.013,5.195,0.987226763970855
2339,9.77100757702748,0.0000207,0.26407437202662,54.182,161.747,4.77,0.989939350948352
137,9.86210084957959,0.000133441365102085,0.203848742346375,55.361,163.0409,5.28,0.993969677010305
1266,9.87676725662748,0.0000349,0.201757503083934,52.779,160.659,5.3,0.994614824118272
2745,10.0229576958842,0.000434552164026622,0.216210592185021,53.145,159.949,5.195,1.00100410649898
2442,10.02347653704,0.0000149,0.244913498882096,54.073,161.519,4.94,1.00101837844822
1769,10.0800941089507,0.00000094,0.245602230889069,52.398,159.514,4.94,1.00346458675316
412,10.108022467178,0.00000249,0.215505424375544,58.7985,158.9122,5.195,1.00466619856013
47,10.105627324486,0.00127884930744836,0.249293117756472,52.7736,160.8294,5.025,1.00477251205742
182,10.1912526679429,0.000478002969380032,0.260124057203548,55.6035,162.576,4.855,1.00823849513242
394,10.2128800653037,0.000592076117347582,0.273162707928288,58.8592,158.7873,4.77,1.00916899558643
1068,10.2392555738824,0.000456249945574298,0.168579886507986,52.346,160.063,5.7,1.01027788449232
2620,10.2481264272239,0.000419551365281962,0.272043208793764,56.25,164.536,4.77,1.01065186253256
2676,10.3544686264401,0.000372502742838037,0.209870870307434,51.496,159.122,5.28,1.01513298740584
1897,10.3361923839009,0.00267652431649904,0.317659978781178,52.314,160.004,4.855,1.01627875484134
1192,10.3905430595545,0.0000142,0.260583626458109,52.838,160.627,4.855,1.01663824674652
418,10.3914123916693,0.0000224,0.249370431258704,55.8014,162.0873,4.94,1.01667458161293
2651,10.4192149584546,0.000445377210653384,0.230335551442239,51.6,159.652,5.11,1.01784383611138
2485,10.4330853973604,0.0000506,0.249888012634248,54.655,161.716,4.94,1.01841277513459
1147,10.4260102737265,0.00175547158111081,0.181834340707822,50.892,157.218,5.8,1.01865934518351
1814,10.5010086217384,0.00000351,0.178080243884219,52.207,160.716,5.6,1.0212310150569
2118,10.071120046959,0.0057696322010167,0.439349505789249,55.183,162.163,5.025,1.02229178529233
20,10.5479306260049,0.00025210316055564,0.185090709526814,55.3379,163.1218,5.535,1.02316886767331
1834,10.5662149559237,0.00111193909574815,0.262028250546897,52.452,160.475,4.94,1.02405697769136
1135,10.5922245467521,0.00109168813450188,0.211445493660046,50.075,157.491,5.365,1.02511733646784
1896,10.6534164425789,0.000591376442200239,0.234138077944589,52.276,160.213,5.11,1.02750959419626
1949,10.6891869964413,0.0000964,0.231669667198572,52.6,160.56,5.11,1.02894476427645
2721,10.7203975713756,0.000119371054934579,0.212492451683503,54.103,159.374,5.28,1.03021106185152
2708,10.4798197187246,0.00471022381511063,0.33142104462027,53.856,159.212,5.4,1.03080819246305
1909,10.7736166734554,0.00000186,0.222487602179494,51.49,159.453,5.195,1.03236151923688
1708,10.7985618671151,0.0000583,0.277638891275918,55.096,162.621,4.77,1.03336594064249
295,9.85545751270334,0.00740719218157167,0.556015351430967,54.8121,163.3614,4.9,1.03433371431713
577,10.8281818221544,0.000921330119673768,0.145434502269777,55.3439,164.5099,6.1,1.03463377796048
2638,10.9526344256495,0.00124134307185437,0.150794058883604,51.726,159.812,6.1,1.0397099512529
2639,10.985648614078,0.00125109292218223,0.151149337947995,51.726,159.812,6.1,1.04102160719053
5,10.9920294476216,0.000851948002774828,0.254696965024714,53.9198,160.4762,5,1.04113974362322
1619,11.030233548658,0.000331901295263174,0.269436990128806,53.927,161.655,4.855,1.04258836570842
1348,11.0495854249033,0.0000742,0.257189021463064,53.891,161.551,4.94,1.04334602471649
2283,11.0693245097758,0.0000198,0.235676628792629,53.885,161.699,5.11,1.04412112023826
1025,11.1078812417814,0.000130800922586097,0.246855729002715,52.237,160.243,5.025,1.04563145178507
403,6.7137592538785,0.0130501393577975,0.861391234621798,52.6189,159.248,5.025,1.04930654721514
557,11.2355227887945,0.000910194329251094,0.277997865913754,54.6388,164.2604,4.855,1.05066872049409
2342,11.3136493929934,0.000539510073588756,0.187021017950376,53.693,161.909,5.6,1.05361842580318
2642,11.3619440309455,0.000971787986011842,0.292832621379653,51.632,159.531,4.77,1.05554445524222
2229,11.4357242849762,0.000595712806704149,0.276379785335438,54.579,161.529,4.855,1.05828482472294
2618,11.4456214880178,0.000371926895489064,0.168615008557381,51.494,159.442,5.8,1.05864452639939
1543,8.47874570760185,0.010928658232516,0.782044981356454,51.452,157.014,4.855,1.05891087439879
56,11.5035409540446,0.000352752952678737,0.275237838877316,52.7914,160.8003,4.855,1.06083593419539
948,11.6372494617451,0.0016111614016914,0.284670991334929,52.3578,160.4534,4.94,1.06626874335266
1008,11.7328937565068,0.000510230646580342,0.244720313240637,52.296,160.25,5.11,1.06941842649258
1877,11.7665161914964,0.000271500345176053,0.290411108521708,53.492,161.717,4.77,1.07064989885846
489,11.5889935079883,0.00414320794571276,0.409244397721978,56.4463,163.3503,4.77,1.07116086655546
1138,11.7997328838269,0.00221894177073067,0.175865174959014,50.099,157.148,6.1,1.07296515403531
2468,11.8408624825582,0.00114966677311036,0.254114549426287,53.727,161.417,5.11,1.07353535344667
1453,11.9231833559821,0.0000663,0.244629252219674,56.11,163.878,5.11,1.07639225177878
2362,12.0256190927912,0.000102191529860946,0.28042262693605,54.383,162.022,4.855,1.08010755036646
2175,12.1002035978529,0.0000167,0.281206216404616,52.286,159.517,4.855,1.08279267827892
2671,12.2757058481177,0.000635919434503548,0.251344727638737,51.935,158.016,5.11,1.08907219972668
2645,12.3360239675147,0.00015769692833389,0.248987753975433,51.6,159.652,5.11,1.09117559681595
2379,12.3906472796543,0.0000048,0.260568733295955,54.576,162.11,5.025,1.09309399425146
64,12.4158186821697,0.000325624654240054,0.298550029620455,52.9577,159.9445,4.77,1.09397881564661
1191,12.4525669692806,0.00000216,0.285268948261961,52.785,160.543,4.855,1.09525888602565
1816,12.4731924208378,0.0000445,0.194097793115184,52.207,160.716,5.6,1.09597763096983
574,12.4432754939502,0.00244502432785118,0.330388456929541,54.6388,164.2604,4.855,1.09639697191551
971,12.51073197227,0.000558304414943129,0.221853433142466,52.044,160.336,5.365,1.09730012946556
1433,12.6150865073928,0.00022701970961013,0.220837455049877,51.624,159.283,5.365,1.10089140349985
1302,12.3888952081841,0.00428973830354329,0.34061048895815,55.141,160.172,5.28,1.10092965113615
1132,12.6557152939064,0.000501870118741076,0.289618471345912,50.109,157.183,4.855,1.10229934210816
1012,12.6476098037883,0.0018179765376559,0.313119477748945,52.232,160.79,4.855,1.10260954716591
1576,12.6022325838919,0.00296344504478769,0.351073067853305,55.648,162.292,4.855,1.1030510309659
2696,12.6487020354822,0.00219040843565455,0.275285197341684,53.991,159.264,5.195,1.10309731610596
1947,12.2242560373271,0.00561480689333959,0.429460392326942,52.689,160.398,5.11,1.10493079005091
2369,12.743009877418,0.000676032823680082,0.245422286506511,54.875,162.883,5.195,1.10530292817532
480,12.7506854274122,0.000277209322068737,0.186858038813106,56.2187,164.3027,5.7,1.10553566245236
1207,12.8064532144684,0.000243934383572523,0.28977252833951,54.869,162.603,4.855,1.10743031932873
482,12.8259539914178,0.000104941157571862,0.277128769482534,56.1898,164.4482,4.94,1.10808979332009
1242,12.8998671705038,0.000000238,0.197375216813284,52.99,159.794,5.6,1.11058523840667
2484,12.9816203392793,0.000271724725271621,0.231839975729134,54.971,162.08,5.3,1.11333091065969
488,12.9852178229529,0.000222694481022806,0.27914659660995,56.2795,163.8914,4.94,1.11345034402679
989,12.9850737828317,0.000454448462906107,0.256828559814618,52.269,160.148,5.11,1.1134538108671
1719,13.0078409342338,0.000135327424343682,0.304834454624375,55.922,163.282,4.77,1.11420546546415
1127,13.0092883929068,0.00000303,0.233952072649151,50.158,157.515,5.28,1.11425354133869
2166,9.86868564669925,0.0106716932024408,0.702995361491407,52.948,160.124,5.11,1.11584254543947
1050,13.0655378090244,0.0000476,0.161474327154866,52.52,160.362,6,1.11612730182483
2070,10.2304734157123,0.0102519741738545,0.769449244237721,52.218,159.542,4.77,1.1176901296744
1832,13.1327320896577,0.00196563818609017,0.335865388593959,52.509,160.363,4.77,1.11911485865487
2697,13.2579737089636,0.00307217399229528,0.33426132708943,53.933,159.233,5.025,1.12537790885098
1729,13.3855603265277,0.0000062,0.283021048518404,55.302,162.683,4.94,1.12663655572056
1560,13.3932661126233,0.0000763,0.295893589532063,51.773,159.262,4.855,1.12688654247226
1953,13.597041298657,0.0000132,0.298091221446082,52.693,160.427,4.855,1.13344441687463
2249,13.6341903290988,0.000788716414651912,0.31682131218143,54.015,161.532,4.77,1.13467843591216
2516,13.638684651507,0.000374498957944743,0.174645392679282,54.924,162.104,5.9,1.13477774233462
1620,11.486990765656,0.00910238964780505,0.678895251655628,52.573,159.336,4.855,1.13565292014383
463,13.646388260575,0.00350489037322719,0.382603101926976,56.2213,164.3906,4.855,1.1393249429043
1354,13.7332894882908,0.00373307936940062,0.338247617283286,52.886,159.557,5.195,1.14297903093411
1940,13.9454942201251,0.00202052704478165,0.331882768442136,52.937,160.846,4.855,1.14525912610504
2510,14.2654313282918,0.000409018074031765,0.293429086240904,54.735,162.436,4.94,1.15429175291736
984,14.2608792169496,0.00223374533989274,0.301726557890684,52.213,160.05,5.11,1.15526130109514
2357,14.5193526297863,0.000434596584900095,0.28344760886083,54.131,161.882,5.025,1.1619554647234
839,14.422312430068,0.00317446308199019,0.375736804804903,53.587,161.7672,4.855,1.16223515399486
2661,14.5323285522136,0.0000999,0.282263902174438,51.476,159.732,5.025,1.16233530783213
595,14.5640816890021,0.00000233,0.236873578800785,55.726,161.9608,5.365,1.16328310619995
864,14.6109658493719,0.00282297230873067,0.364135023705688,55.484,160.5249,4.855,1.16692950090979
713,14.735359918827,0.0000144,0.208777270013382,56.8372,162.8089,5.62,1.16836074848342
139,14.8264963180154,0.00112398819184675,0.294065941972314,55.3898,163.0613,5.025,1.17118058985423
2327,14.8675831356442,0.00170896832238813,0.332807912878733,53.673,161.571,4.855,1.1727396919135
296,14.7009401292788,0.00425358081914781,0.380014914474695,54.7239,163.0938,5.11,1.17504416970091
1129,15.0056083673244,0.0000518,0.240455520386685,50.005,157.408,5.365,1.17625362144718
2267,14.7198119746572,0.004656480609553,0.460575472993657,54.043,161.957,4.77,1.17800286035506
1002,15.1721616120002,0.000392328869230497,0.330211948548844,52.485,160.63,4.77,1.18105350132447
771,15.189672596657,0.000605636191741121,0.291122619741993,54.2869,162.9554,5.025,1.18157063636384
466,15.2217844701311,0.00000194,0.25306543347452,56.1632,164.1414,5.28,1.18246556834218
2344,15.0885650617584,0.00341918679567222,0.362062296376669,53.556,161.493,5.025,1.18264685481806
2163,15.2826365079572,0.000029,0.302418198576906,52.894,160.343,4.94,1.18419828614018
581,15.3003471745174,0.00118330608612664,0.312582315147786,54.7808,164.4745,4.94,1.18486703971126
1706,15.4846129798353,0.0000499,0.318126688474418,55.11,162.599,4.855,1.18990036760015
2324,15.5160724435934,0.000330916404256839,0.245224812112842,54.499,162.376,5.365,1.19078542379876
401,15.5233515444494,0.0000374,0.332855939986446,52.1149,159.8874,4.77,1.19098549795174
532,15.5247431775487,0.00000043,0.318520371861875,53.5014,161.6387,4.855,1.19102442446885
65,15.6811304659723,0.000000699,0.245789705838888,53.0144,160.0188,5.365,1.19537736813395
1021,15.763260643701,0.000123300250707608,0.269225253388776,52.332,159.968,5.195,1.19764624415198
2333,15.7789715444454,0.000335249720684298,0.247300415783094,53.957,161.61,5.365,1.19808246243017
2293,15.8990762488801,0.00118035089441955,0.304778454877156,53.653,161.489,5.025,1.20153640773919
562,16.0248685249191,0.0000544,0.338201088522756,54.7259,164.1276,4.77,1.204794491182
2760,16.0068782239097,0.0030982463387559,0.286787838176183,52.171,159.046,5.5,1.20728187762868
2168,16.1140316367537,0.00196218372135645,0.336652901160715,52.245,159.643,4.94,1.20795998725068
702,4.03784794870879,0.0182468286502249,1.05149486738247,56.9802,162.7941,5.365,1.21391521005001
1950,16.4430322487828,0.000747256212279214,0.277863415115256,52.609,160.478,5.2,1.21602365141785
408,16.5465480820696,0.0000431,0.343653313907389,58.9182,158.9489,4.77,1.21870741363278
554,16.4169570821063,0.00361108043195019,0.409890057062073,54.5791,164.1577,4.855,1.22000335981615
2252,16.8458833018947,0.00018964622083953,0.33204886549785,54.449,162.364,4.855,1.2264944701846
307,16.8527499685148,0.0000711,0.278299591377378,54.9757,162.7401,5.195,1.22667081347823
2525,16.8958721231969,0.000102689277752942,0.237963827846572,55.281,162.444,5.5,1.22778072222828
1845,13.3742173010489,0.0100940028126058,0.703696321874815,54.793,161.814,5.025,1.22915619093411
2650,17.062141658163,0.00032273574344425,0.252437598406318,51.538,159.392,5.4,1.23203690626542
1190,17.0744736569636,0.00000838,0.34907944764568,52.865,160.497,4.77,1.23234732492194
2224,17.0955946773266,0.0000449,0.30608105267715,53.897,161.84,5.025,1.23288422155701
2470,17.241552836187,0.00026055407199112,0.269769375210807,54.534,162.645,5.28,1.23657814693947
34,17.2357905230395,0.00133056072736595,0.333039274905418,53.0462,160.2533,4.94,1.23666686281677
1219,9.78707073247574,0.0135290063898506,0.847880987803659,52.797,159.589,5.195,1.23837861212527
1137,17.3447489084833,0.0000281,0.308295011413711,50.005,157.528,5.025,1.23916801938106
2323,17.2853759897762,0.00303372806995745,0.394740145028622,54.721,161.514,4.855,1.24047204099901
2298,17.4141643849304,0.00157786877298729,0.339324447080346,53.947,162.13,4.94,1.24129563413187
38,17.5542935879105,0.000318467743883559,0.339397659910779,52.8552,160.88,4.855,1.24438658871337
1691,17.6753121849237,0.000168218553471892,0.231208465426752,52.315,159.563,5.6,1.24736756933984
710,17.6879304677325,0.00307936865726796,0.340857972232496,56.8399,162.6723,5.195,1.25059820516083
1157,17.8600069208214,0.0000482,0.3269350731085,54.978,161.94,4.94,1.25188163402586
166,11.4331708405833,0.0125080602365322,0.792835662338252,55.9057,162.6616,5.195,1.25393553649639
2705,17.9861343988265,0.000362815003822872,0.359183053383681,53.94,159.605,4.77,1.25494261210896
1586,18.084845409889,0.00216273313083123,0.390084340246994,56.228,164.204,4.77,1.25832680533495
657,16.8972077912556,0.00706504599410683,0.453290998617238,53.8592,160.6039,5.5,1.26309413951952
2309,18.2378248112788,0.00278360085497731,0.394040793187061,54.721,161.514,4.855,1.26313075706538
143,18.5109083034361,0.00255615641259391,0.330316101225793,52.2951,159.5037,5.195,1.26909857368664
1509,18.0907742543585,0.00528789794257455,0.480670511676544,52.177,157.424,4.94,1.27224901735785
1060,18.7787768725092,0.0000535,0.366105784174759,51.477,160.047,4.77,1.27366731708873
2101,18.9022766016578,0.00252441062680339,0.37562900988074,52.94,160.535,4.94,1.27812347579039
41,19.0101023563491,0.0000439,0.295552644161084,52.8334,160.8943,5.195,1.27898446369932
714,19.0685787078151,0.0000214,0.237500212485755,56.8372,162.8089,5.62,1.28031832473683
2720,19.0462326188396,0.00177025981473149,0.389106779611751,53.773,159.464,4.77,1.28036407366412
1733,16.4438254455498,0.00872954650359848,0.67994950786129,53.75,160.518,4.855,1.28255296096447
995,19.2836589293523,0.000307604978755945,0.340310376487934,52.141,160.666,4.94,1.28519235324737
1811,19.2900440484946,0.000187158258368603,0.325341434311081,52.415,160.357,5.025,1.28533387519342
2335,19.2920316843494,0.00028022650824925,0.325634857336532,54.131,161.882,5.025,1.2853801679278
144,19.3200502857741,0.00315494041262319,0.354143856684418,52.2951,159.5037,5.195,1.28914982552982
550,19.0574062872779,0.00454622684620112,0.46988144926306,54.8659,164.6179,4.855,1.28946377415333
70,19.5092826388732,0.000132675820562533,0.229976163175519,55.6433,162.0058,5.705,1.29024153421405
770,19.5586364389519,0.00163417929244086,0.302589890275683,54.2076,163.0568,5.28,1.29177516298808
44,19.5801918849014,0.000313424539449474,0.300541722633262,52.8334,160.8943,5.195,1.29182002370789
2519,19.6342150168232,0.00000355,0.25645247541748,55.281,162.444,5.5,1.29301354270402
205,19.7196711995842,0.000244905250202898,0.314929392882648,51.7942,160.1661,5.11,1.29490113885241
997,19.7203150607217,0.00212309824694534,0.371217325941968,52.409,160.54,4.94,1.29587122828165
1314,19.2031869416166,0.00520223212781604,0.380842580547257,53.557,160.121,5.5,1.29745785612137
2302,20.0660346268619,0.00182365998608017,0.338834602096145,54.878,162.844,5.1,1.30306830106999
1738,20.2754805871633,0.00225833449147482,0.412173571038952,51.673,159.431,4.77,1.30812338519445
655,20.4269521060464,0.000146803308653309,0.306485760396134,53.8359,160.4396,5.195,1.31020388713823
2264,20.5222297825729,0.00149075078352539,0.348792480261631,53.556,161.493,5.025,1.31255597370865
2318,20.6148490444186,0.000660870546111045,0.251935560686408,53.853,161.778,5.6,1.31420903401561
80,20.7827753831456,0.00183329200837337,0.406102264705593,52.627,158.7722,4.77,1.3183199523517
376,20.8138377909472,0.000115854099526628,0.309323753400675,54.1121,161.8644,5.195,1.31835232120337
1478,20.8615404361622,0.000171288467576058,0.386041868290568,54.734,164.043,4.77,1.31934687675272
2360,21.0711082339609,0.0000243,0.194693002839905,53.972,161.909,6.1,1.32368737933874
786,21.0953905186261,0.00000543,0.311328606862398,53.9513,158.7126,5.195,1.32418756948339
1770,21.1667899087725,0.00000487,0.355899746048289,52.398,159.514,4.94,1.32565499923949
1954,21.3509345271112,0.0000155,0.37353833538087,52.769,160.444,4.855,1.32941688915002
1837,21.4534516775957,0.0000556,0.287508145831028,52.421,160.134,5.365,1.33149719359583
1404,21.4659814121305,0.00254688418158541,0.364742209327431,52.994,159.642,5.11,1.33340347652715
2235,21.3315901357325,0.00364081246080288,0.466582268009122,54.048,161.796,4.77,1.33385124556415
2670,21.6757222960174,0.0000626,0.187512981776567,51.398,159.239,6.2,1.33597360287657
2238,20.3358888726344,0.00679111887866361,0.531149220962863,54.058,161.685,5.11,1.33959584995677
61,22.0922776187633,0.000248245620248594,0.39745593416049,53.0948,159.8046,4.77,1.34424202251959
946,22.0996121171337,0.0000756,0.380064509866684,52.7402,160.4028,4.855,1.34438469439235
1879,22.1821816306843,0.0000817,0.397921405116874,53.601,161.702,4.77,1.3460043115215
578,21.9891046642804,0.00348779505648455,0.397281872267393,54.9553,164.5903,5.11,1.34645204662748
1948,22.3995916062242,0.0000209,0.366119760936585,52.74,160.305,4.94,1.3502401011825
422,21.9834507016498,0.00437534623016303,0.414117069913853,58.7985,158.9122,5.195,1.35047522595898
835,22.4206875574043,0.00039863695486265,0.383745613534822,53.587,161.7672,4.855,1.35065526395729
2349,22.6708709184035,0.000109308916757336,0.40231227165116,54.182,161.747,4.77,1.35546833485254
553,22.7327709642385,0.000162688624465152,0.32333573068701,55.3997,164.2619,5.195,1.35665280715167
1944,23.0084053878311,0.00037465945715966,0.293143192865498,52.543,160.663,5.4,1.36189178184386
2255,23.0979835062321,0.000434542718228991,0.372894348422433,54.386,162.463,4.94,1.36358227552849
2212,23.4743809147748,0.00122162315863765,0.400445056533596,54.113,161.701,4.855,1.37077653098805
2348,23.5786702486621,0.000921293774060787,0.271236061732336,53.853,161.778,5.6,1.37259753787518
745,23.7175634479456,0.000359837969720922,0.412196036214293,54.8473,163.6719,4.77,1.37507473222225
2707,23.7494581942648,0.00204148420104383,0.334877135617631,53.974,159.296,5.3,1.37650486741508
1939,23.9863144821234,0.0000847,0.34696233161848,52.567,160.639,5.11,1.37996358421731
94,21.313965557079,0.00809741738906937,0.689864999867141,52.8033,161.0256,4.77,1.38177877961953
575,24.0934164852926,0.00119639443391631,0.340544395552527,54.7983,164.0607,5.195,1.38206970359227
313,24.1317059208403,0.000452804942808451,0.350929682795627,54.8741,163.221,5.1,1.38259731185885
54,24.3702906283937,0.0000251,0.417046260357341,52.7572,160.2811,4.77,1.3868607099807
1768,22.6214902666796,0.00708516527446461,0.639803858176931,52.458,159.388,4.77,1.39010266189567
